User_Name,Date,Time,Preprocessed_Text,Sentiment
c8kin4,5/5/2023,20:13:54,chaos capitol combat 1 2 gordon solie hard sells situation horsemen amp little stingers robocop wcw entering 90s movie tiein theatrics amp huge jump production value wcw,Negative
c8kin4,5/5/2023,20:13:51,chaos capitol combat 2 2 elaborate tactics horsemen seek destroy someone please patch cage guy ends one maniacal post match ric flair promos ever wcw,Negative
sunshine4beth,5/5/2023,19:53:22,conspiracy conspiracy wcw disney conspiracy epsteinisland,Negative
PatriciaTselan1,5/5/2023,19:43:16,glympse khosis day everything oozes royalty 💜🍃💜 ofcourse bestie invited durban july amp shes looking forward luxurious experience 💃🏻💃🏻 international khosi twala khosi global 40 khositwala wcw💜,Positive
Ronaldmas1,5/5/2023,19:38:11,’ wednesday wcw always beautiful mother 😍 theriver1magic sindidlathu 1magic,Positive
pamcoordsen,5/5/2023,19:26:56,hi tracey😘 happy wednesday nice afternoon evening🥰🌹💕♥️ wcw justkristinkreuk thebeauty batb beautyandthebeast,Positive
DJWalker10,5/6/2023,18:09:02,scotus engineered leonard leo co chair federalist society roberts 19971998 federalist society leadership wife spoke yes federalist society kavanaugh bills paid leo clarencethomas bought crow owned leonardleo anonymous opgop,Negative
br00t4c,5/6/2023,18:08:21,supreme court united states scoffs law commits would ethical violations scotus code judicial ethics regularly utter impunity let sink scotus,Negative
the_pfeiffer,5/6/2023,18:06:21,one funny live til 7 pm et gt trump republicans insurrection clarencethomas scotus impeach also stitcher podcasting app,Negative
bambooshooti,5/6/2023,18:04:20,meanswe best scotus money buy demvoice1 freshresists proudblue bluepride,Negative
BruceBourgoine,5/6/2023,18:03:51,hey folks tell gops reaction george soros paid ketanji brownjackson ’ kid attend 6000 month private school resist voteblue mepolitics scotus impeachclarencethomas art credit,Negative
schotdoktor,5/6/2023,18:03:41,must continue wary delegitimizing scotus means accountability less accept supreme court law trust uphold law,Negative
DeansherryS,5/6/2023,18:01:50,mention ginni course leo instructed kellyanne conway senate promptly invite subpoena necessary justice thomas ginni thomas leonard leo testify money moves arrangements scotus,Negative
stsparky,5/6/2023,17:55:20,scotus took away freedoms every female nonwhite american forced births ending voting rights protections freedom maga dishonorable justices quiet meal public space taken away well violence noise amp protest,Negative
CateM5550,5/6/2023,17:55:04,exactly decades darkmoney 🤑 operations amp theyve captured scotus justiceroberts court made greedy sick individuals ⚖️ magacultists nothing court new allegations money funneled ginnithomas 😠,Negative
JohnPaladinLaw,5/6/2023,17:52:50,new documents show sandra day ’ connor helped george w bush win 2000 election supremecourt congress scotus bushvgore ralphnader citizensunited movetoamend nationalpopularvote,Negative
RachelDelray,5/6/2023,17:51:51,anonymous talking leonard leo finally people listening leo member secretive extremely conservative knights malta extremist catholic order money god leo owns scotus kavanaugh barrett alito roberts gorsuch,Negative
YearianJulia,5/6/2023,17:50:17,examine current debates surrounding scotus ’ “ shadow docket ” —cases court issues emergency orders summary decisions without oral argument register attend online may 22 12 pm et,Negative
JohnPaladinLaw,5/6/2023,17:50:11,congress scotus citizensunited movetoamend nationalpopularvote bushvgore florida 2000 ralphnader greenparty libertarian koch helping republicans get elected bee itch tn,Negative
DukeJahu311,5/6/2023,17:48:38,know folks want focus scotus thomases tonight would urge take moment read report two extreme antitrans bills ron desantis almost certain sign law,Negative
3rdtimeTheo,5/6/2023,17:45:00,clarencethomas never worthy salary scotus pays resign get job corrupt lobbying firm ’ fit right like creepy treasonous wife ginni expandthecourt,Negative
CSandusky_TCC,5/6/2023,17:43:21,scotus puts execution richard glossip scheduled may 18 hold give justices time consider petitions review,Negative
judynor00320887,5/6/2023,17:43:04,lying liars jesus impeach scotus,Negative
judynor00320887,5/6/2023,17:41:53,antiabortion antichoice antifreedom antiamerican womensrights abortion healthcare scotus compromised,Negative
judynor00320887,5/6/2023,17:41:38,harlancrow bought 1 scotus justice full price amp leonardleo got 3 damn near free😏 bogo,Negative
judynor00320887,5/6/2023,17:41:27,hillary clinton joined calls establishing “ enforceable ” code ethics scotus hillary always right start listening⁉️ demvoice1 freshresists,Positive
judynor00320887,5/6/2023,17:40:57,take rights endanger lives majority americans consequences scotus impeach lying liars jesus,Negative
1CaptD,5/6/2023,17:40:53,’ time police scotus become travesty justice someone wears black robe consorts rich powerful exempt scrutiny andor prosecution high court become tammanyhall 21st century via…,Positive
LAProgressive,5/6/2023,17:40:14,rotten supreme court• • wj astore ’ think 1 criterion scotus justice would unassailable integrity today seems predictable partisan positions scotus clarence,Negative
kegill,5/6/2023,17:38:54,surprise ’ share news media main first foremost corporations responsible stockholders ’ ’ nfp organizations like broke scotus scandals clarencethomas,Positive
Truactive,5/6/2023,17:37:51,someone wears black robe sits highest court land ’ grant immunity investigation prosecution expulsion flagrant corruption ignorance pretended real scotus embarrassing disgrace travesty justice…,Negative
SearinglyAaron,5/6/2023,17:33:32,expect scotus dental crow covers thomas family ’ deductible,Negative
ElenaD1149,5/6/2023,17:33:16,“ one really galling issues ‘ justice ’ sunken place soon tell world able determine certainty whether woman right choose ” clarencethomasmustresign scotus,Negative
tw8t,5/6/2023,17:24:34,like “ supremely corrupt ” scotus via,Negative
droid2fan,5/6/2023,17:24:30,follow leonard leo ’ email scotus kavanaugh received running nominations president bush leonard leo amp call “ bashed kneecaps amp blood ” defeat one conservative lower court nominees,Negative
TiknisArts,5/6/2023,17:22:27,supremecourt still great ’ greatest gathering grievances ’ ever seen high court woeisme bloc conservative male justices obsessed wronged scotus,Positive
oceansettings,5/6/2023,17:22:16,defense funneling money scotus justices—whatever ideological orientation—is ’ get paid enough let ’ talk salary reform raising salaries exchange clear strict limits outside money seems like obvious solution,Negative
edgray1906,5/6/2023,17:22:01,next hear harlan crow paid clarencethomas electric bill scotus,Negative
MimiTexasAngel,5/6/2023,17:21:19,hunter biden ’ business 👨‍💼 international brother included family business 🧑‍💼 family 👦 friends always get first opportunity lucrative federal contracts enrich portfolios 💼 corruption scotus “ conservative ” “ liberal ”,Negative
marymauldin,5/6/2023,17:17:39,dem ’ smear campaign scotus conservatives boomerangs sotomayor sotomayor justicethomas democrats conflictofintrest randomhouse recuse democratsaredestroyingamerica tcot supremecourt scotus,Negative
vtirony,5/6/2023,17:16:31,distrust scotus sign unhealthy state country far much money top changing hands,Negative
vivazakynthos,5/6/2023,17:16:27,details emerging financial relationship scotus justice clarence thomas republican megadonor harlan crow one shocking last week propublica revealed crow paid possible 150000 tuition clarence…,Negative
CapVikSolo2,5/6/2023,17:16:23,also ’ wild idea ethics committee look shady things need go people faith institution ’ blatant scotusiscompromised scotusbribes scotuscorruption scotusethics scotus,Negative
BellaCaveat,5/6/2023,17:16:15,day 382 post scotus ruling ’ rush judgment state jordanneely receive equal justice indeed blackamerican ’ done work filed lawsuits complaints data race bias evident redressed baileyvnewyorklawschool,Negative
mhiatt11,5/6/2023,17:15:14,getting clearer clearer news cycle clarence thomas sat quietly scowling bench many years appointment scotus kept ugly foul mouth shut handlers must advised remain quiet failure,Negative
jus905,5/6/2023,17:11:04,’ going stop even democrat scotus silent silence makes seem complicit point,Negative
JimBobEarlRay,5/6/2023,17:09:07,scotus criminal enterprise john roberts top mob lieutenant rest good ole boys girls jump asked gopher trust supreme court criminals keeping times,Negative
Marinkapm,5/6/2023,17:04:55,yup legal professionals politicians irrespective politics either follow oath dont nonlawyers scotus oaths oathbreakers oathfollowers,Negative
GIFTD_N_BLCK,5/6/2023,17:03:52,yallthis blackconservative never heard thurgoodmarahall 🤣🤣🤣aint way thought uncleclarence first black scotus justice,Negative
anniesongs3,5/6/2023,17:03:02,’ save lot timemoney obeyed everything billionaire owners gop scotus decree us commoners schools roads air traffic controllers bridges rails fire departments police departments would fail rich would get richer,Negative
irtl,5/6/2023,17:02:27,icymi scotus week rejected challenge indianas law requiring burial cremation aborted babies,Negative
MayhueChase,5/6/2023,17:02:10,msnbc cnn foxnews newsmax oan infowars brietbart trump gopclownshow usa america jesus jesuschrist christianity maga fox abc nbc cbs biden scotus supremecourt clarencethomasiscorrupt saturdaymorning ginnithomas saturdaymotivation fake justice,Negative
ruizzz4,5/6/2023,16:57:12,angry scotus flipped 50 year old 14th amendment roevwade removed rights women children putting back states laws provide girls rape terminate crimesagainstchildren crimesagainshumanity,Negative
mamund,5/6/2023,16:56:01,note scotus apologists legal doesnt mean ethical anon,Negative
REFrankel,5/6/2023,16:54:17,things mike pence hang chance nomination… clarencethomas mikepence clarencethomasmustresign scotus gop gopcorruptionovercountry,Negative
DogNanny55,5/6/2023,16:53:31,’ requirement report large gifts income tax returns congress scotus clarencethomas bribery citizensunited,Negative
MEnterprises10,5/6/2023,16:49:14,move congress impeachclarencethomas removeclarencethomas wont resign scotus supremecourt ethics,Negative
asthegirlturns,5/6/2023,16:46:20,funding welltimed hit pieces originalist supreme court justices pro publica seems put clarence thomas looks like champ ethics scandal hit job scotus clarencethomas nothingburger,Negative
mediagirlinmd,5/6/2023,16:45:11,’ ok understand scotus equal branch government supported tax ’ least could 😒,Negative
2bGail,5/6/2023,16:44:55,time remove court clarencethomasmustresign scotus clarencethomashasnoethics clarencethomas,Negative
shariannebrill,5/6/2023,16:43:04,roberts never right thing believes scotus law logical solution expandthecourt,Negative
NonCitizenFive,5/6/2023,16:42:31,understand reviewing past decisions think may want check louisiana purchase believe may lawful scotus,Positive
MGDosd,5/6/2023,16:40:25,despite grandstanding hysterics accepting vacation trip friend justice thomas know 25 years judicial business scotus neither illegal needed reported rules changed justice thomas report,Negative
BrianDude,5/6/2023,16:39:31,successful social democratic democracies constitution monarchy 1 parliamentary democracy 2 multiple parties life long scotus monarch referee rules ritual maintains decorum constitution jan6thinsurrection coronation jan6thinsurrection,Negative
cruzn101,5/6/2023,16:39:05,care supreme court shadow docket acclaimed legal scholar succinctly summarizes thread 19 scotus supremecourt,Positive
IamTravisNelson,5/6/2023,16:37:24,’ surprised headline legit scotus,Positive
TheFawcette,5/6/2023,16:37:21,theonion yet another case gender discrimination leading rightwing woman scotus paid much table men amy coney barrett pissed ’ whatever conservative donors want 30 bucks via,Negative
Lisa4OR1st,5/6/2023,16:37:01,scotus justice refuse deep state puppet attacked viciously trumped fake charges anita hills hairy coke fantasy joe failed prevent clarence thomas ascending highest court united states corporation dc,Negative
RolfzenClare,5/6/2023,16:36:14,new documents show sandra day ’ connor helped george w bush win 2000 election supremecourt congress scotus bushvgore ralphnader citizensunited,Negative
AlvinChipmunk00,5/6/2023,16:36:12,case ever doubt mikepence complete rwnj even certify election defending bribetaking clarencethomas scotus scotuscorruption clarencethomasiscorrupt ginnithomas,Negative
CSomnianti,5/6/2023,16:36:11,except one 🤔big faux pas caving republicowards allowed clarencethomas weasel ass seated scotus scuttling anitahills testimony coke perversions assaults that😳 hes great guy,Negative
MayaFairesta,5/6/2023,16:35:18,’ considered improper accept gifts parents public school teacher unacceptable ’ receiving gifts 100000 ’ disclose gifts refuses recuse cases involving conflicts interest whatethics scotus,Negative
foolm1ns,5/6/2023,16:32:48,republican scotus judges think paid enough leonard leo federalist society pay ask kavanaugh paid million mortgage 300k credit card bills ’ cash machine,Negative
RobBob720,5/6/2023,16:31:52,supremecourt compromised clarencethomas clarencethomashasnoethics clarencethomasiscorrupt clarencethomasmustresign clarencethomasresign scotus scotusbribes scotuscorruption scotusethics scotusiscompromised scotusiscorrupt theview cnn msnbc foxnews npr,Negative
1sweetlyfierce1,5/6/2023,16:31:19,current scotus illegitimate court ever impaneled business making rulings required follow court cleaned corruption new standards put place worthless using oxygen taking tax,Negative
andreaabwob,5/6/2023,16:29:41,tell votetrueblue💙 wtfacts scotus drunk gin🥃 neilgorsuch brettkavanaugh amp amyconeybarrett fruit poisonous tree amp rooted restore court⚖️to reflect usa amp beliefs amp values,Negative
Verbatim411,5/6/2023,16:21:56,’ time harlan crowe brought front congress oath account funds given scotus justices way gifts paying debt sweetheart salespurchases property importantly justices certain pattern become clear scotus,Negative
JohnPaladinLaw,5/6/2023,16:20:13,corruption plain simple ginni thomas took secret payments ahead landmark voting rights case scotus bribery citizensunited movetoamend nationalpopularvote clarencethomas ginnithomas,Negative
jstring20,5/6/2023,16:19:47,clarence thomas uses scotus private cash machine,Negative
kissedbythesun,5/6/2023,16:19:43,thats profited also learn week certain scotus bribed,Negative
realponiat,5/6/2023,16:18:52,supreme court overturn enmund v florida enact threestrike laws three violent felonies separate occasions penalized death penalty need curb crime eliminate permanent reoffenders scotus justicethomas 👀,Negative
